Restaurant ID,Restaurant Name,Location Name,Restaurant Group ID,Restaurant Group Name
902d8852-5df2-4215-81ff-81f24a134133,HED 11,Japantown,2c2a0d74-8916-4726-8e5f-640fcbf9beda,HED 11
2be9b955-a820-48f5-ab73-52cb3b36a94d,Heirloom Cafe,Mission,dafae53b-b994-4e7e-be3d-09037e72cf0e,Heirloom Cafe
eba024e7-4d6c-4390-83c2-3e66124a98d4,Hellbender,Ridgewood,f204faf9-4964-4be0-b729-c748ffc1e43b,Rolo's
11e8a495-1830-45d5-a558-c683109f118b,Hello Hello Bar & Cafe,Chelsea,d084a821-95b3-4760-ab84-b58ecc8f330e,"Bathtub Gin, Stone Street, and Hello Hello"
a546c8a0-ec58-4267-80d7-396db8fceee4,Herd Provisions,East Central,d19f4ae6-7b6d-4c9f-91da-7feb760b185f,Herd Provisions
ce45e1bd-4dbc-4cdb-86bc-7e5a0f4757c9,High Tide,Dumbo,d578bd05-9453-42d4-b1a8-1fd1e70acd19,Crew Hospitality
bc84f38b-99c1-4de5-a54f-103c65f66e4c,Hilda and Jesse,Hilda and Jesse,1b9d37c4-99d8-4da1-839b-29a99cc33722,Hilda and Jesse
3078055a-09c1-468c-823e-e1d92af28a1f,Hinodeya Ramen Bar,Marina,aad7a165-2d5a-46bf-8bdd-644d9d11a2a2,Hinodeya Ramen Bar
3fa212fd-b877-48de-81f8-9fff8ae56fa3,Hirohisa,SoHo,ed6ae953-9421-4369-b274-7bdca46451e7,Hirohisa
4a59b916-e73d-4829-a525-be21555752dd,Hoexters,Hoexter's,f0063fba-b986-48ca-b8fd-15c536e6d124,Wonderful Restaurant Group
df5a24d4-8d57-4d63-ae57-e1e7de784984,Holy City Brewing,Park Circle - Charleston,430ff391-27e1-41ed-abac-f3d4b82642a3,Holy City Brewing
4c2208b9-f40d-4278-a557-c24703556ea9,Holywater,Tribeca,d578bd05-9453-42d4-b1a8-1fd1e70acd19,Crew Hospitality
c1d52751-46bc-47d2-b54d-885c18511bc6,Honey's,East Williamsburg,6b8d9f61-da35-42fa-983a-12ee4cdd4d67,Honey's
15360206-4b64-48bc-aa78-dc02def1c45a,Hortus,NoMad,d9c8f70e-2dee-4ed6-9a0d-eade3421ce8b,Hortus
e31a4b1a-c388-4c99-b249-2d4cbf96a582,Hoseki,Midtown,f353c94a-c4fb-4eb9-bb53-edc46de8a985,Hoseki
37d49a59-2281-42bf-bad1-62ebd5ba10ac,Hotel Delmano,Williamsburg,7aae3d59-4003-4879-b446-357ef17729d8,Hotel Delmano
d1c13efa-6495-472d-be13-1e71d2166195,Howells,Marina,7fa791c8-db0b-48fa-832f-dd13b6b9d4a3,Howells
fb9002f8-4b9d-44ae-ac4b-78b5e1c38812,Huckleberry Bakery & Cafe,Santa Monica,f8ea8df0-0efa-4441-bcdd-5fda2649352a,Rustic Canyon Family Group
deea7def-04d6-4c6d-b764-f310395d7619,Hudson Club,Midtown,01415935-9b26-4591-92e3-27c67b539b8a,Hudson Club
c802413d-37a5-48ea-ab89-5a69c99b727c,Hungry Llama,West Village,902aa9c6-1e3b-4de0-b87a-061738875c64,Hungry Llama
87cfb4b0-57a4-49df-9657-00a324034758,Huriyali,Downtown,37cf4b00-51ce-43be-a594-ba87c014a209,Huriyali
87cfb4b0-57a4-49df-9657-00a324034758,Huriyali,Riverland,37cf4b00-51ce-43be-a594-ba87c014a209,Huriyali
bd4acd44-4abf-42cd-a93a-50af3df2f340,Hutong New York,Midtown,7d1ad92a-844d-4507-9246-6a05a8507ecc,Aqua
684ca17c-5d33-4292-990a-7851c45b97cf,Idaho,East Village,2689e5cd-8f44-47ca-a2dc-e8e38b66eb19,Idaho
d8590470-d6c8-4646-b3a8-f53be4a00991,Iggy's Place,Richmond,698094a9-eecf-4d6b-b2a1-ab29701fb366,Iggy's Place
497c337c-7be8-41c8-bcad-54a00ed64201,Il Buco Alimentari & Vineria,NoHo,d68883ce-351a-4253-8a6e-47f81c76c2cf,Il Buco Alimentari & Vineria
07851573-fc20-4730-afb8-79caa8dd1627,Il Corallo Trattoria,SoHo,0e1d0873-7edb-493f-a5de-e91fa767bc97,Il Corallo Trattoria
1a8906d6-8b8f-4197-b28f-2cc60f97c050,ILIS,ILIS,cebaad7f-c139-46e9-81da-3eb16cb0a751,Ilis
8f227eea-26af-4212-93ab-45c6e2e50952,Inday All Day,Williamsburg,6f8e354d-4c3f-4722-891a-5e0d6316e5c2,Inday
5db01ae4-bfa5-4778-95f9-9f25163b3ecc,Indian Accent,Indian Accent,8cc30cdd-6088-4491-a023-95f5d21edc95,Indian Accent
6d54ae82-f4a0-478e-bc9f-88f78d46283e,Indigo,Marina,3e08432a-dd35-4918-bd5e-0c5b1b02a225,Indigo
7bfa14c8-038b-432e-b879-94b9f1c74286,Insa,Gowanus,8d8b6814-d688-462e-942e-0e568dc448e5,Insa
1bba2c5f-cfab-4687-a69f-77ef1713b33a,Iron Horse Cocktails,Iron Horse Cocktails,3838d2ef-a228-400a-bb4b-d5002376b7bc,Pleiades Enterprises
8b9c6b2b-717f-4db3-a08f-0889c76cd292,Isa Restaurant,Marina,68bb94b3-5f41-49a8-b200-9619d0c27536,Isa Restaurant
8b0c805a-c0f5-4637-9a71-b292328794b4,Isshiki,East Village,fbe98c2b-d2e0-4464-9be5-545b9d14a658,Isshiki
aa42dddf-77d8-4a94-b9f5-62e1ee93e0b1,Itria,Mission,2867c7c1-0dac-48a1-8f90-e80a6c254995,Itria
cbf7da26-6e02-4a8c-9629-8075ce01538b,Ivan Ramen,Lower East Side,60f7b359-20f8-4b9b-a1bd-c7e5e3d9d9dd,Ivan Ramen
6b46f002-cb72-45d4-99a3-c84bdd701029,Jacob's Pickles,Upper West Side,a27c0275-dd54-4f86-82d4-0f9aaa10ecfa,Pickle Hospitality
fb85d96b-5c95-4433-9910-1c9d7f7da4b3,Jane on Fillmore,Pacific Heights,90c8df23-203f-4040-a896-68555f5f2fac,Jane
ac4dbf42-2a07-43d5-915d-3367aa75d1a1,Jane on Larkin,Nob Hill,90c8df23-203f-4040-a896-68555f5f2fac,Jane
5b70acf9-3ae6-4c63-bf91-f77bd39ef65a,Jane the Bakery,Geary - Jane the Bakery,90c8df23-203f-4040-a896-68555f5f2fac,Jane
27e6df88-376f-41b7-9009-f39c39925d13,Jax Fish House & Oyster Bar,LoDo,4c95e835-b319-4260-bd1d-0626e1e06b2d,Big Red F
f11b3d2e-977b-45f8-a5e2-57288728e120,Joey Roses,LES,cdf74ab2-3413-423f-9e7e-5f3c22d370c8,Joey Roses
3d35421a-2876-4c64-a2de-ca89d8089314,Juanita Greenberg's Nacho Royale,Mt. Pleasant,b3fa622e-587c-4e02-83ec-941e3df9a9d2,Juanita Greenberg's Nacho Royale
3d35421a-2876-4c64-a2de-ca89d8089314,Juanita Greenberg's Nacho Royale,Radcliffeborough,b3fa622e-587c-4e02-83ec-941e3df9a9d2,Juanita Greenberg's Nacho Royale
4aaabc08-22be-463d-93af-8f08426da1bf,Judy Z’s Sports Tavern & Kitchen,West Village,24a64c9a-7d72-4b2f-9d7c-a79b56fd41e7,Judy Z's
2d13e050-bf7a-42cd-a514-e24fe843d0f9,Kabin,Hudson Square,61408152-1b6b-4a66-bb8f-afd31a099903,Kabin
a6980af2-03ce-4921-8bea-c25537ff426b,Kachina Cantina,LoDo,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group
cadcd7ae-49fa-4f26-a5ef-f29ee6d2be29,Kaiyo,Soma,30e44979-d7c5-418c-a297-99e99c38d3e8,BXB Hospitality
6203dda7-0a5c-47cf-8523-6096e665785b,KAIYŌ Rooftop,SOMA,30e44979-d7c5-418c-a297-99e99c38d3e8,BXB Hospitality
7364f087-4e30-4c0a-a238-85b80dc0a17f,Kalye,Kalye,ab45030a-0c43-4569-9902-173fdc969d88,Kalye
7364f087-4e30-4c0a-a238-85b80dc0a17f,Kalye,Lower East Side,ab45030a-0c43-4569-9902-173fdc969d88,Kalye
35760695-2af7-4ed2-b906-b4a8043ec1a5,Kanyakumari,Union Square,3eff8a74-e098-446d-95d6-7dcd3b016a34,Fungi Hospitality
c42a58c0-f974-4e5c-adcb-87dc2ecdbef8,Kato Sake Works,Bushwick,1c40d1fb-5e4f-47eb-93de-8f6f78f76ca1,Kato Sake
68a713b3-0f32-4555-890f-74d5eabe0290,Katsubō,Park Circle - Charleston,099fd19a-35b9-46a0-bdfc-74c31e0d67b8,Katsubo Ramen
07ac5949-95e7-4249-911d-6ab4b5efdab4,Katz's Delicatessen x Complex,Industry City,0e88b2b4-b14e-4af2-a223-d62f8a6b2afb,Katz's Delicatessen
4943d1d7-5894-4feb-ada1-4ae69ee9a9a9,Kellogg's Diner,Williamsburg,179f6f85-51bb-41c9-9329-63870ab46516,Kellogg's Diner
955e451d-a2fe-46f5-98ef-1d5c19c864db,Ketchy Shuby,Soho,02a906c7-87e3-4ed8-abda-2d791e265974,Ketchy Shuby
b0942e16-add0-45e4-8c89-4a70b76ad022,Kid,Chelsea,72c59172-c95c-4316-a06c-b5f1be080a61,Motel Morris
b0dd9886-db8a-4260-86c1-06775cee4778,Kilo Bravo,Williamsburg,8811acd7-a0a0-43e4-b411-d5567f4844ab,Bravo Bar Party
0c431b84-6b95-4947-9cff-a29fdc263314,Kings County Brewers Collective,Bushwick,f301ecff-566b-444f-ae0d-35efaf3fcb59,Kings County Brewers Collective
395a2eb2-61b2-4d50-ab88-5d758f69b2d9,Kings County Distillery,Vinegar Hill,33faa07b-58cc-4e6e-b6e0-ce715ef96dda,Kings County Distillery
cae15e54-dbee-429d-98f2-1b32c62123c3,Kings of Kobe - Wagyu Kitchen & Bar,Hell's Kitchen,d76ba82d-6695-4ce6-baa0-bdc83d648f7f,Kings of Kobe
2478834a-12d0-4d97-8ca4-07c8002f299c,Kirimachi Ramen,Financial District,b0113f00-7807-44f0-b52d-38d5cf83083d,Kirimachi
ab40ace1-0a06-429f-a3bd-164b642e8f9c,Kiwami,Brooklyn Heights,d21c66ac-3326-4fe3-b87c-24e6fc8deca6,Kiwami
31cd84b4-3641-4192-8bb6-9cedc1b3fac6,Kokomo,Greenpoint,ee9c19fd-e312-438b-81b4-e6e638f1b3d1,Kokomo
0a6c42a8-6ce8-4620-b6d8-79fa0528e003,Komaaj,Mission,117dcc78-9e39-4dd2-b54c-72bf7913f17a,Komaaj
99b13cfb-ebea-45bf-ba9f-e243391e013c,Kothai Republic,Inner Sunset,02fe1afa-5ffb-497d-9cba-f69a50d9a99f,Kothai Republic
55ac659b-bd1b-4fa2-8be5-6196e5dd1ce4,K Pasa,Sag harbor,b934c7d1-235a-4871-905d-5c00d7945f45,Tip Top Hospitality
31311388-b626-4a70-bf02-899b51ca2e09,Kraam,NoMad,a61258e7-06b4-42d9-8190-3cf7eb1cd7ca,Kraam Thai
46ba3006-d043-4b98-94b0-078d2c0f2e3f,Kru,Williamsburg,12fbe034-8809-47fc-90e6-2c4140ef479f,Kru
2ae1b8ba-07e3-4b95-867b-9abc5cb37ef8,Krupa Grocery,South Slope,82b5c34e-771f-4457-aed0-0888ce6fe911,Krupa Grocery
e545b0c3-ab94-46f3-a3d1-4c12e1ef92f3,Kultura,267 Rutledge Ave,1b1a0dc7-797c-49a2-bfcd-3d6a3a388e82,Baguette Magic / Kultura
db6e61cc-0c59-412b-9d8e-2f3d5ffb21d3,KUMISO,East Hampton,b934c7d1-235a-4871-905d-5c00d7945f45,Tip Top Hospitality
9c38c8a7-2b2a-412a-bc81-957161060439,Kwei Fei,Riverland Terrace,8b292448-3d3e-4133-9448-c3857bd27da2,Always Awkward Hospitality
74edbb68-94af-4d4c-a4ef-42557590813c,KYU NYC,Noho,817cb83e-5ad8-4bb3-867f-87e6ace2e1a8,KYU
ec8c0bdc-3d94-4c28-a033-81f3f2c68bb6,L'abeille,Tribeca,de9fe8cd-4f6c-4a6d-850e-cded27f07130,Kuma Hospitality
68d2c560-ffef-46dd-8403-e244e5ec691f,L'abeille à côté,Tribeca,de9fe8cd-4f6c-4a6d-850e-cded27f07130,Kuma Hospitality
36d6c31a-b9ff-4377-ae14-dab006053dfd,Lafayette Grand Café & Bakery,NoHo,5ef43215-f93d-420f-9bb0-266151d1be1f,Noho Hospitality Group
b5d6809b-bd08-49c3-a668-4aa8ff1beffc,La Fondita,Amagansett,d350c077-3db0-48a5-9cde-874d9aa93044,Honest Man Hospitality
442e7b94-46ec-4bf8-a43b-544160965eed,La Fromagerie Cheese Shop,Marina,1bc4b6ac-85e8-4fc3-afcc-f2923b57c9e6,La Fromagerie
214ba742-7953-447e-a181-872b5872918d,Lagos TSQ,Midtown,7a17b7aa-5b59-4265-903b-d80f3c26cf1e,"Lagos TSQ, Native Harlem, Native Brooklyn"
cef6cae2-05bd-4a77-aeee-cc8c823d53c0,Laliko,West Village,b12fd644-82e2-43c3-90fe-4ee357f2ee9d,Laliko
12f6b968-ef3d-42bc-8a3a-365def88f167,La Newyorkina,Meatpacking,9eaddf20-157d-40fd-a46d-e5d17aef26ee,La Newyorkina
2b67f007-6509-4ceb-8fbe-15ddf3a9d004,La Noxe,Chelsea,fdb1b8f8-2658-4e6d-8cc8-04f9438cbf7d,La Noxe
ed83e904-ede7-46eb-bea2-81c8f4efe64b,L’Apéro by 4F,Brooklyn Heights,793110b9-447a-4914-9e81-aa0a9ad256b0,L'Appartement 4f
e61cfcf8-74b8-4c1f-ac85-799a615fff8f,LaRina Pastificio e Vino,Fort Greene,64ce2401-7a33-4400-8cad-683078ad24fc,LaRina
99c82101-68c0-41b1-932d-258da1395386,La Tete D'Or,Flatiron,36e7ed88-dd55-4088-82ac-b77f241f710a,Dinex Group
63db4db3-73e7-4352-8208-633f2ad0fa11,La Travesia,Lower Nob Hill,17fd8beb-bf42-4724-8229-86cef99b2d6e,La Travesia
2d59daaf-9b5e-4485-b775-3e73565428d4,Laut,Laut,3eff8a74-e098-446d-95d6-7dcd3b016a34,Fungi Hospitality
2aa519af-21d9-4f60-93da-2f6c22151586,L'avion Café,Upper East Side,cdf44869-a089-4f5c-8148-785f697f21d0,L'Avion Cafe/The Drunken Munkey
1b5e590a-2f9c-474c-a2f6-23b67dc53fb1,Layla,Williamsburg,5529a130-4c08-420b-a74f-3af957d86889,Layla
f0889ee9-ea92-4c3d-b6db-58762ef662b8,Lazy Sundaes,DUMBO,c87c0ba5-3e3c-4662-a433-20a45dddcf38,Lazy Sundaes
f0889ee9-ea92-4c3d-b6db-58762ef662b8,Lazy Sundaes,Greenwich Village,c87c0ba5-3e3c-4662-a433-20a45dddcf38,Lazy Sundaes
f0889ee9-ea92-4c3d-b6db-58762ef662b8,Lazy Sundaes,Lower East Side,c87c0ba5-3e3c-4662-a433-20a45dddcf38,Lazy Sundaes
2f016071-7fc3-4f7a-a394-95f9cc7b1e31,Leadbetter's Bake Shop,The Castro,3db23672-d3ed-4078-b91b-3820af369293,Leadbetter's Bake Shop
31bd1fa1-f53c-47e8-b773-3bb50c7e22bc,Le Farfalle,Harleston Village,7d086e0c-ddb9-4f29-a68f-e9a69c036384,Le Farfalle / Porchetta Shop
1d296ab6-d857-4d01-9b70-52db62409ca4,Left Door,Pacific Heights,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group
c16ff93b-8112-46b6-abbd-70c30f686f34,Left Hand Coffee,Montauk,821a478c-ef94-47d7-aead-470462644bc7,Montauk Coffee Company
2289b2d2-cb8b-41a8-aaee-3ed9fafe9999,Legami,Radcliffborough,bbca6711-d3be-4276-822f-abb3f1ef2877,Easton Porter Group
9002a8e5-f8c8-4c33-9715-7d2d5e2f9bec,Le Gratin,FiDI,36e7ed88-dd55-4088-82ac-b77f241f710a,Dinex Group
0123e72b-478d-4c8a-982b-3f05081b5017,Léon 1909,Shelter Island,14033f57-e462-4042-9493-54bc2a7a6ae1,Leon 1909
19e480cf-e8f9-4ce5-94f8-19eeca178207,Leon's,Union Square,bd0a2b6c-d052-4656-871c-d6b6067b6aee,Anton's
afed496c-fef0-4412-be07-d41184aa3867,Leon's Oyster Shop,Downtown Charleston,03e8295a-6cb4-483b-9c53-ffa2b8ec1ec8,Rerun Restaurants
5342e38a-87e5-48b6-9790-d2544f991cd8,Le Pavillon,Midtown,36e7ed88-dd55-4088-82ac-b77f241f710a,Dinex Group
98fbd965-a442-421e-bf5c-189e51ae1e94,Le Petit Paris 75,North Beach,7f7960f0-28ce-45f0-bcd1-b26b4d16d390,Le Petit Paris 75
d5793ad2-5cea-4300-8d94-55f8858342d2,Le Pistol Bar & Cafe,Prospect Heights,8dcddb86-0ed4-4d3f-b22b-6c11e9d4833a,Le Pistol
5982e2e3-6016-4827-86e4-f08e288e0c22,Le Rivage,Le Rivage,16506bec-1acc-4bd3-a3a5-30a259bcce26,Le Rivage
f0392e8f-779d-4bfa-9af2-2a563a39c874,Levantine,East Williamsburg,a69e38cb-d31c-42eb-b057-2672ea1e2b58,Levantine
08e133cb-9550-42d3-b99e-d3547c49461f,Lewis Barbecue,NoMo,44e3a16a-01b5-4878-9f0b-33d8121351bb,Lewis Barbecue / Rancho Lewis
d60b7fe9-864d-4536-8179-92ed5b50332d,Lewis Barbecue Bar,Lewis Barbecue Charleston,44e3a16a-01b5-4878-9f0b-33d8121351bb,Lewis Barbecue / Rancho Lewis
b5dd166a-f9a6-487a-a624-b48f31508b24,L'Express,Gramercy,c9624c7b-359f-4a4b-a985-86ff849e4e7b,Chef Driven Hospitality
eed9ccdf-9cf7-4f44-bb66-1d02eaabe570,Lighthouse,Williamsburg,086c8b9d-0969-49cf-a82a-5b0e9affdd03,Lighthouse
e949ad29-247f-4783-9dcc-f51be1e9439c,Lilia,Williamsburg,53e0ab26-afb7-4936-94e8-b752b77dc4b6,Grovehouse Hospitality Group
3c270700-c79b-4e13-b745-332bf0625f2d,Lillian's Market & Cafe,Hampton Park Terrace,5ebb6cfa-091f-4ea4-807b-22cbe4a15f3a,Rudy Royale / Stars / Lillian's
8c05651e-9800-4645-8c55-ceab9a8ec52d,Lillian's Restaurant,Hampton Park Terrace,5ebb6cfa-091f-4ea4-807b-22cbe4a15f3a,Rudy Royale / Stars / Lillian's
8cd8fae8-47ee-45e4-9ea1-2cff5cb7e98d,Little Charli,Greenwich Village,112418bd-eb05-46f1-9780-3d20b85b7809,DAE Crew
7a93301c-1e75-4133-a641-c65f689dcc16,Little Dipper,Chelsea,c6198d66-7c44-4e7c-a1fe-a61a21f5179f,Goldies/Little Dipper
0d4a3241-b57f-47f4-9dab-76665e1e627d,Little Egg,Prospect Heights,0a43ba4e-a991-491a-8206-46c79057fd0b,Little Egg
c7f699c0-d285-4181-be18-2126ecd29c7d,Little Grenjai,Bedford-Stuyvesant,2978199a-a695-4148-ab2d-b680e3c831b1,Little Grenjai
68b28e2e-daf6-48de-8eb3-ad2ed7d648da,Little Honey,South Slope,fc92f358-1b36-43a7-82c1-bb3c8327f5f3,Little Honey
793c73aa-2e8c-4607-b7b3-8f90fd1c90ad,Little Jack's Tavern,Downtown Charleston,03e8295a-6cb4-483b-9c53-ffa2b8ec1ec8,Rerun Restaurants
1beb5e73-f808-45b9-81dc-4da8bfac3b14,Little Line Kitchen & Provisions,Cannonborough Elliotborough - Charleston,1f739f87-29aa-427a-93f5-744dc6df94f1,Little Line
bce9d870-a1b2-4750-80b5-050dd82dfe2f,Little More,Little More,c7ce4471-e490-493b-8c85-d2709b648ce0,Little More
83ea0413-0dc9-4991-afab-eb0dfb7b24c4,Little Original Joe's,Marina,617e2307-6c12-45e1-962b-b6497fab3a60,Original Joe's Group
7bca934c-6934-40d1-8b8d-eece287cfba3,Little Palm,Downtown,3b3b5f97-45a0-451f-bdd4-9c221a041538,Hotel Emeline
b235b265-d944-49b0-96d9-101ba4f75e1f,Little Prince,South Village,0d46938c-5d07-46e6-aa9c-487bc163ea2b,Prince Street Hospitality
47612c2f-3e7e-4fb9-ba41-8d7310191c88,Little Rascal,Greenpoint,87f2c447-ad1d-42a1-a06c-981284da77a6,Little Rascal
47612c2f-3e7e-4fb9-ba41-8d7310191c88,Little Rascal,Nolita,87f2c447-ad1d-42a1-a06c-981284da77a6,Little Rascal
011c6320-bd4a-4550-99fa-07211b731f0a,Live Sushi Bar,Potrero Hill,c8b06155-43af-43a2-94ea-2df364c4c190,Omakase Restaurant Group
62b2c5bc-7c46-470b-9596-f9078a05d724,Lobster Roll Restaurant,Amagansett,b974a961-4dae-48bd-8699-9bbfa4719cf4,Lunch Lobster Roll
62b2c5bc-7c46-470b-9596-f9078a05d724,Lobster Roll Restaurant,Southampton,b974a961-4dae-48bd-8699-9bbfa4719cf4,Lunch Lobster Roll
1d7eaafa-7c75-42cb-b165-bebb690a09bf,Local 42,Hell's Kitchen,3a9693f2-736b-4fff-8195-1d6490f95dcb,Local 42
807f80d5-b3aa-4a64-99fa-5261c9590b20,Lola Taverna,South Village,0d46938c-5d07-46e6-aa9c-487bc163ea2b,Prince Street Hospitality
75e60c2a-08da-49cc-a8df-ffe9a9cdf770,Loring Place,Greenwich Village,6550de77-eda0-40e9-800d-1b3d44f92dec,Loring Place
179f8614-efa3-4bd9-9661-4828372be344,Lost Cat Bar & Bites,Lost Cat Bar & Bites,415d4e91-9bb8-43f0-88fa-6cd5e3fe2379,Lost Cat Bar & Bites
bae41c14-58e1-48b9-bedf-78671087ff43,Lost Isle,Johns Island,febf234c-427a-4723-8d5e-0be15a95d483,Lost Isle / Lowlife
20d0ee42-c80f-42e4-b959-d3bf1c844b4d,Lovely's Old Fashioned,Hell's Kitchen,a7438125-afaf-476b-b166-3e00cd618f36,Lovely's Old Fashioned
8c0bd0a8-1aca-48f0-9a7d-330e01c7ba5d,Lowland,French Quarter,03ebd4e9-ae20-4413-97fa-3cd8f9958b02,Lowland Charleston
2302e1f8-a19f-4f05-a84a-700d74902647,Lowlife,Folly Beach,febf234c-427a-4723-8d5e-0be15a95d483,Lost Isle / Lowlife
0d3fd15d-989a-4f70-9bb7-fb9f13df7fb5,Luce,Union Square,4b922061-e137-4d33-be6e-7c560c87a12e,Luce
b87c417e-0cb8-4f22-ac0c-1a809ab85157,Lucky Tiger,Financial District,0f098ffe-79ba-424b-a13d-92bdd1123556,Lucky Tiger
7c4cb28d-d4c8-4f80-b029-33645dc9728e,Lula Mae,Fort Greene,40da68d1-e88b-413e-80e6-f454e67b0585,Lula Mae
d8fe4259-b6f3-4515-8353-8dbd4d852e83,Lume,West Village,ef45e2f2-a15f-41e0-8971-133189a8ae25,Lume
329e0e6e-14e4-4c7e-b913-0253ebead0a4,L&W Market,Bridgehampton,4f4eac88-d4a2-4a1a-89cc-646d0c331f1a,Almond Restaurants
f360f42c-1102-4781-b547-e119e26ea543,Ma'am Saab,Downtown Charleston,4200ac00-aaa0-40bb-bc1b-48d8de85ad9a,Ma'am Saab / Malika Canteen
03ca282c-06e8-42b8-8fa4-b89122173ad3,Macario,Park Slope,9c7e31c0-6ec7-4a99-9482-2e81c3a9e137,Macario
fd3d8f7c-60ad-4b5d-ad38-e71a10434268,Madeline's,Greenpoint,9c48382c-87c9-4a53-8d6b-589a7e3c2056,Madeline's
6617651d-3365-4a4d-a602-b05bd96e2c66,Magna Kainan,RiNo,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group
a9eba89d-4f7f-4939-9aee-d9ae77850acc,Mah-Ze-Dahr,Battery Park City,0718bd4b-6d7a-4ce4-a2d3-6b16e1252d63,Mah-Ze-Dahr
a9eba89d-4f7f-4939-9aee-d9ae77850acc,Mah-Ze-Dahr,Midtown,0718bd4b-6d7a-4ce4-a2d3-6b16e1252d63,Mah-Ze-Dahr
a9eba89d-4f7f-4939-9aee-d9ae77850acc,Mah-Ze-Dahr,West Village,0718bd4b-6d7a-4ce4-a2d3-6b16e1252d63,Mah-Ze-Dahr
6a87ade1-c33e-4152-9d5e-77e868d968de,Maison May Kitchen,Fort Greene,03b3c095-2087-4115-a073-908ef412ef2d,Maison May
c7cf67f3-568f-4f45-8313-94fd594508af,Maison Pickle,Upper West Side,a27c0275-dd54-4f86-82d4-0f9aaa10ecfa,Pickle Hospitality
143a0b2c-f211-4567-a26c-140c16cf088a,Maison Premiere,Williamsburg,aebef3f4-8377-4e0c-b671-9151f62e032a,Premiere Enterprises
f2d7148d-9b66-4700-b217-c2666a27e70e,Maison Sun,Boerum Hill,9c109e39-3f34-46bb-98a7-30587fb06427,Maison Sun
d52da048-d51d-4d20-8c94-452011134bdd,MáLà Project,Bryant Park,7d3e4a75-46ec-4a68-a915-4ea17e5f6c25,MáLà Project
d52da048-d51d-4d20-8c94-452011134bdd,MáLà Project,East Village,7d3e4a75-46ec-4a68-a915-4ea17e5f6c25,MáLà Project
d52da048-d51d-4d20-8c94-452011134bdd,MáLà Project,Greenpoint,7d3e4a75-46ec-4a68-a915-4ea17e5f6c25,MáLà Project
d52da048-d51d-4d20-8c94-452011134bdd,MáLà Project,Midtown East,7d3e4a75-46ec-4a68-a915-4ea17e5f6c25,MáLà Project
11a14b06-7d71-4ee4-b3ff-1543ed814471,Malika Canteen,Mt. Pleasant,4200ac00-aaa0-40bb-bc1b-48d8de85ad9a,Ma'am Saab / Malika Canteen
562ed5dd-747c-4a4e-a157-8b72badf3fe3,Malka - Dumbo,Dumbo,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group
1e6e8113-6449-45e5-a6e4-159b210468e1,Malka UWS,Upper West Side,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group
d4128f71-784a-44bb-8cd1-850c772a4751,Maloya,Bushwick,ff52dd1a-20b8-4c53-a33b-6bc9a934e9be,Maloya
c0e8bd5f-b341-489f-a7f4-41922b5f3445,Manchego,Santa Monica,11376cdc-b583-4e25-abf2-019ccbc6c7c5,Manchego
ad89e1a2-b22a-49b4-98e6-78ba70d5403d,Mandarin Coffee Roastery,Greenwich Village,3cb2a97b-b26c-41a0-b59e-4eb8b70a63fc,Mandarin Coffee Roastery
10b0ac38-1a01-4163-8776-1154d90ce6dd,Mano a Mano,Logan Square,b8d1188d-8e54-4544-9fae-252d6369e027,Eat Well Hospitality
f70bc0ea-406a-407f-a684-94c2e6f46e68,Manuela,SoHo,ccd0361b-3cde-4a64-81b8-b5c640848270,Manuela
4888b7d4-21db-4b20-9d82-f1005f76fc69,Marie's,Bushwick,01df5c5f-b0e5-40e4-9947-7e159626a6cb,Marie's
ec313343-16a7-49ad-9985-301224a0033d,Marseille,Hell's Kitchen,c9624c7b-359f-4a4b-a985-86ff849e4e7b,Chef Driven Hospitality
8116cde9-d4f6-4833-b3bd-523e44f9399d,Masala Dosa,Inner Sunset,d1053b88-5ec2-4553-9c97-89dab8927cf4,Masala Dosa
0b1d6257-fa8b-485e-935c-36d6ede0a6f2,Mattina,Mattina,f3ca57b5-e4b9-4afd-8143-dad828d049c4,Mattina / SPQR
a6de9666-8a3a-4b22-8e14-b26d1ac9a47a,Maybank Public House,James Island,3c41006c-8c75-4a37-894b-deea870ee0e8,Coleman Maybank Public House
b127eebc-f3eb-48d9-bad1-d98639b84e90,Meadowsweet,Williamsburg,36e8d9be-948e-44c8-8f51-6718960c54f7,Meadowsweet
e1d3bc0b-fdbf-48c4-9d8f-2145e1a1f208,Mecha Noodle Bar,RiNo,d698dd90-37e1-40c2-b08f-f97e9a9e0744,Mecha Noodle Bar
805497dc-254c-44ea-ba6a-4bcc9114f411,Meeting House,Amagansett,15cbb311-5b2d-49ae-8aa5-33634c6f9d26,Meeting House
bc5f8b4e-fde3-4243-b9d4-65fb1e3aa41d,MEILI 沉香,Williamsburg,a1c46bdd-6b2e-4808-8241-9c277f075323,Meili
4dc5d242-2bcd-4195-ad34-ea80909de740,MEILI 沉香 Rooftop,Williamsburg,a1c46bdd-6b2e-4808-8241-9c277f075323,Meili
